Stock,Date,Actual,Forecast
AAPL,2025-08-08,229.35000610351557,211.09018930797086
AAPL,2025-08-11,227.17999267578122,211.99214884456393
AAPL,2025-08-12,229.64999389648438,213.01209819674636
AAPL,2025-08-13,233.33000183105472,213.95940537743374
AAPL,2025-08-14,232.77999877929696,215.2097182694936
AAPL,2025-08-15,231.5899963378907,216.37409102808294
AAPL,2025-08-18,230.88999938964847,217.57876671555468
AAPL,2025-08-19,230.55999755859378,218.6020419062521
AAPL,2025-08-20,226.0099945068359,219.32572132459987
AAPL,2025-08-21,224.89999389648438,220.01076279881448
AAPL,2025-08-22,227.7599945068359,220.5876920543604
AAPL,2025-08-25,227.16000366210946,221.34004640586141
AAPL,2025-08-26,229.3099975585938,222.03013719156846
AAPL,2025-08-27,230.4900054931641,222.98499654877432
AAPL,2025-08-28,232.55999755859372,224.12571646160106
AAPL,2025-08-29,232.13999938964852,225.40441131611504
AAPL,2025-09-02,229.7200012207032,227.00128084020486
AAPL,2025-09-03,238.4700012207031,228.50497809842713
AAPL,2025-09-04,239.77999877929693,230.5097808170381
AAPL,2025-09-05,239.69000244140625,231.90829242385726
AAPL,2025-09-08,237.88000488281256,232.70395365263155
AAPL,2025-09-09,234.35000610351568,233.00647562255332
AAPL,2025-09-10,226.78999328613273,233.54484849170865
AAPL,2025-09-11,230.0299987792969,234.03937385920534
AAPL,2025-09-12,234.0700073242187,233.56941059971197
AAPL,2025-09-15,236.6999969482421,233.30088028918186
AAPL,2025-09-16,238.14999389648446,233.5709048378268
AAPL,2025-09-17,238.99000549316398,234.04037498282668
AAPL,2025-09-18,237.88000488281256,234.53532805799315
AAPL,2025-09-19,245.49999999999991,235.15203600196583
AAPL,2025-09-22,256.0799865722656,236.33205971205598
AAPL,2025-09-23,254.42999267578116,238.2809436241187
AAPL,2025-09-24,252.3099975585937,239.65966959000045
AAPL,2025-09-25,256.86999511718744,240.78140629365103
AAPL,2025-09-26,255.46000671386722,242.01342879145028
AAPL,2025-09-29,254.42999267578116,243.0472840058793
AAPL,2025-09-30,254.63000488281259,244.29709083576034
AAPL,2025-10-01,255.44999694824216,245.62433410522746
AAPL,2025-10-02,257.1300048828126,246.56284664252271
AAPL,2025-10-03,258.01998901367193,247.4174868935218
AAPL,2025-10-06,256.6900024414063,248.26579759974496
AAPL,2025-10-07,256.48001098632807,249.5755965261637
AAPL,2025-10-08,258.05999755859364,250.67206991875605
AAPL,2025-10-09,254.03999328613287,252.5377196889884
AAPL,2025-10-10,245.270004272461,253.97785176905546
AAPL,2025-10-13,247.66000366210943,254.65037043475067
AAPL,2025-10-14,247.77000427246094,254.97209587732817
AAPL,2025-10-15,249.3399963378906,255.40767520493768
AAPL,2025-10-16,247.4499969482422,255.96676813245458
AAPL,2025-10-17,252.2899932861328,256.4450150757241
AAPL,2025-10-20,262.2399902343749,256.4601273682389
AAPL,2025-10-21,262.76998901367193,256.51260135391385
AAPL,2025-10-22,258.4500122070312,256.90380706175364
AAPL,2025-10-23,259.57998657226557,257.05726297527247
AAPL,2025-10-24,262.82000732421875,257.184359415211
AAPL,2025-10-27,268.8099975585937,257.4776202916703
AAPL,2025-10-28,269.0,258.04151199994396
AAPL,2025-10-29,269.7000122070312,258.53187347886694
AAPL,2025-10-30,271.3999938964843,259.0171178464283
AAPL,2025-10-31,270.3699951171876,259.5925969796867
AAPL,2025-11-03,269.0499877929688,260.3840644143546
AAPL,2025-11-04,270.04000854492193,261.03914291310036
AAPL,2025-11-05,270.14001464843756,261.58445536705415
AAPL,2025-11-06,269.769989013672,262.0931695597965
AAPL,2025-11-07,268.47000122070324,262.75552842789875
AAPL,2025-11-10,269.42999267578125,264.0241522665954
AAPL,2025-11-11,275.2499999999999,265.1520417561281
AAPL,2025-11-12,273.47000122070307,266.5849025657408
AAPL,2025-11-13,272.9500122070313,267.7851285952536
AAPL,2025-11-14,272.4100036621093,269.24584573664737
AAPL,2025-11-17,267.45999145507807,270.36684753609023
AAPL,2025-11-18,267.4400024414063,270.4661702305704
AAPL,2025-11-19,268.5599975585938,270.70390900639956
AAPL,2025-11-20,266.25000000000006,271.1019704594489
AAPL,2025-11-21,271.489990234375,271.16812833594764
AAPL,2025-11-24,275.92001342773443,271.40710288312704
AAPL,2025-11-25,276.9700012207032,271.18982970487673
AAPL,2025-11-26,277.54998779296875,271.2235871261875
AAPL,2025-11-28,278.8500061035157,271.5273075245205
AAPL,2025-12-01,283.1000061035155,271.60371448235367
AAPL,2025-12-02,286.1900024414063,272.47418608090834
AAPL,2025-12-03,284.1499938964844,273.4353882071502
AAPL,2025-12-04,280.70001220703125,274.4764426333153
AAPL,2025-12-05,278.77999877929693,275.1009391713895
AAPL,2025-12-08,277.89001464843744,275.4565598803667
AAPL,2025-12-09,277.1799926757813,275.82937108135627
AAPL,2025-12-10,278.77999877929693,276.14322085986277
AAPL,2025-12-11,278.0299987792968,276.3408559352946
AAPL,2025-12-12,278.2799987792968,276.02880273326826
AAPL,2025-12-15,274.1099853515626,276.68738643856386
AAPL,2025-12-16,274.60998535156244,276.9495617272477
AAPL,2025-12-17,271.83999633789057,277.38404468064147
AAPL,2025-12-18,272.19000244140636,277.45680626988593
AAPL,2025-12-19,273.6700134277344,277.5663932164783
AAPL,2025-12-22,270.97000122070324,278.1307803808201
AAPL,2025-12-23,272.3599853515625,278.1638916792215
AAPL,2025-12-24,273.80999755859375,277.6743137740918
AAPL,2025-12-26,273.39999389648443,277.3907477037407
AAPL,2025-12-29,273.7600097656251,277.06655970922225
AAPL,2025-12-30,273.07998657226574,276.6063041558469
AAPL,2025-12-31,271.85998535156256,275.9390029377198
MSFT,2023-10-31,338.1099853515626,336.78813038496827
MSFT,2023-11-01,346.07000732421886,337.5198335519554
MSFT,2023-11-02,348.32000732421864,338.02360408195466
MSFT,2023-11-03,352.7999877929688,338.92351670624646
MSFT,2023-11-06,356.52999877929693,339.8323080888786
MSFT,2023-11-07,360.5299987792969,340.75237052901355
MSFT,2023-11-08,363.2000122070311,341.6995849432517
MSFT,2023-11-09,360.69000244140614,342.82817000454975
MSFT,2023-11-10,369.67001342773443,344.0749434063158
MSFT,2023-11-13,366.67999267578114,345.7100220500351
MSFT,2023-11-14,370.26998901367193,347.44273038884927
MSFT,2023-11-15,369.67001342773443,348.99050347872696
MSFT,2023-11-16,376.1700134277344,350.79096953808585
MSFT,2023-11-17,369.8500061035157,352.983940947884
MSFT,2023-11-20,377.4400024414064,355.049216992872
MSFT,2023-11-21,373.0700073242186,357.31072387653813
MSFT,2023-11-22,377.85000610351557,359.59004000397783
MSFT,2023-11-24,377.42999267578136,361.3280773494326
MSFT,2023-11-27,378.6099853515625,363.86977432362795
MSFT,2023-11-28,382.70001220703125,366.6695366258775
MSFT,2023-11-29,378.8500061035156,369.08451162115847
MSFT,2023-11-30,378.9100036621094,371.3856381890847
MSFT,2023-12-01,374.5100097656249,373.0191661384224
MSFT,2023-12-04,369.1400146484375,374.32008885402144
MSFT,2023-12-05,372.51998901367176,375.17285710092534
MSFT,2023-12-06,368.79998779296886,375.81645450779865
MSFT,2023-12-07,370.9500122070312,376.33546464306
MSFT,2023-12-08,374.2300109863282,376.2922242484771
MSFT,2023-12-11,371.2999877929689,376.7550646814467
MSFT,2023-12-12,374.3800048828124,376.06465106313624
MSFT,2023-12-13,374.36999511718756,375.8541857838392
MSFT,2023-12-14,365.92999267578114,375.6733010119503
MSFT,2023-12-15,370.730010986328,375.28485137547983
MSFT,2023-12-18,372.64999389648426,374.78343774141206
MSFT,2023-12-19,373.26000976562506,374.99042484705035
MSFT,2023-12-20,370.6199951171876,374.678615222129
MSFT,2023-12-21,373.540008544922,374.59529609777536
MSFT,2023-12-22,374.57998657226557,374.23863376173875
MSFT,2023-12-26,374.66000366210926,374.1527770597703
MSFT,2023-12-27,374.07000732421886,373.8793078129702
MSFT,2023-12-28,375.2799987792969,373.3691464829608
